STATEFP,COUNTYFP,TRACTCE,POPULATION,LATITUDE,LONGITUDE
36,081,138502,72,40.749345,-73.738981
36,081,139900,1744,40.74992,-73.762543
36,081,140300,2302,40.74823,-73.770022
36,081,140901,914,40.746695,-73.775255
36,081,140902,2603,40.745536,-73.782113
36,081,141700,4475,40.745358,-73.791636
36,081,142900,3624,40.75133,-73.784587
36,081,143500,2199,40.752732,-73.770837
36,081,144100,2926,40.756308,-73.764528
36,081,144700,2927,40.756533,-73.772196
36,081,145101,1360,40.755412,-73.784948
36,081,145102,2468,40.753214,-73.778277
36,081,145900,2772,40.753968,-73.791927
36,081,146300,3000,40.759639,-73.781366
36,081,146700,2736,40.76128,-73.773199
36,081,147100,3341,40.761486,-73.763334
36,081,147900,4241,40.770065,-73.741521
36,081,148300,2863,40.774969,-73.748563
36,081,150701,2930,40.762263,-73.739417
36,081,150702,3178,40.766669,-73.730909
36,081,152901,6401,40.752795,-73.735242
36,081,152902,5126,40.759473,-73.724854
36,081,155101,1806,40.758565,-73.715074
36,081,155102,8185,40.750933,-73.714837
36,081,156700,1790,40.737846,-73.730624
36,081,157101,7216,40.73898,-73.719569
36,081,157102,1996,40.734419,-73.725269
36,081,157901,4800,40.744407,-73.704479
36,081,157902,3836,40.741388,-73.711884
36,081,157903,3944,40.733873,-73.70767
36,081,161700,4297,40.728767,-73.717472
36,081,162100,6197,40.728513,-73.730562
36,081,990100,0,40.540173,-73.890969
36,083,040100,4582,42.784511,-73.668907
36,083,040200,4182,42.771484,-73.675058
36,083,040300,3069,42.758921,-73.679669
36,083,040400,2432,42.74841,-73.682004
36,083,040500,2125,42.745702,-73.677253
36,083,040600,2546,42.73448,-73.67951
36,083,040700,5001,42.729087,-73.686179
36,083,040800,1696,42.725135,-73.691494
36,083,040900,2901,42.718671,-73.691745
36,083,041000,3827,42.705873,-73.695051
36,083,041100,5423,42.707184,-73.673625
36,083,041200,3165,42.712618,-73.664661
36,083,041300,5633,42.730193,-73.670077
36,083,041400,3547,42.751806,-73.664613
36,083,051500,2628,42.636765,-73.741047
36,083,051600,6764,42.656676,-73.724173
36,083,051701,3423,42.901283,-73.361976
36,083,051702,3501,42.901014,-73.35104
36,083,051800,5735,42.862141,-73.515922
36,083,051901,3968,42.895985,-73.611283
36,083,051902,3711,42.810056,-73.641022
36,083,052002,1680,42.759324,-73.557025
36,083,052003,4256,42.765583,-73.635867
36,083,052004,6005,42.727821,-73.630571
36,083,052101,2130,42.769882,-73.451488
36,083,052102,1525,42.769982,-73.342963
36,083,052103,1880,42.676459,-73.379282
36,083,052201,4530,42.682096,-73.563343
36,083,052203,6000,42.638712,-73.56437
36,083,052204,2530,42.614177,-73.592737
36,083,052301,3869,42.658794,-73.678341
36,083,052303,1227,42.665501,-73.631491
36,083,052304,6979,42.687422,-73.655205
36,083,052402,2205,42.618304,-73.672665
36,083,052403,6927,42.622875,-73.719826
36,083,052404,7341,42.596915,-73.713426
36,083,052501,6290,42.534838,-73.7081
36,083,052502,4967,42.547797,-73.637275
36,083,052503,1473,42.531374,-73.750079
36,083,052601,3720,42.546951,-73.546824
36,083,052602,1133,42.514755,-73.610491
36,083,052603,2903,42.55322,-73.40714
36,085,000300,1927,40.641474,-74.07614
36,085,000600,2408,40.61355,-74.063651
36,085,000700,4915,40.645661,-74.083711
36,085,000800,5583,40.611294,-74.067319
36,085,000900,2112,40.641938,-74.083116
36,085,001100,3987,40.638965,-74.08262
36,085,001700,1788,40.635163,-74.081285
36,085,001800,731,40.599318,-74.058837
36,085,002001,2504,40.607814,-74.071779
36,085,002002,3258,40.601396,-74.070334
36,085,002100,4236,40.629161,-74.079624
36,085,002700,2217,40.624187,-74.076495
36,085,002900,5207,40.620226,-74.082784
36,085,003300,3402,40.627495,-74.085656
36,085,003600,2510,40.611551,-74.07526
36,085,003900,2197,40.621611,-74.093074
36,085,004000,12998,40.614221,-74.080747
36,085,004700,3863,40.614778,-74.095744
36,085,005000,3847,40.60396,-74.087641
36,085,005900,2635,40.626263,-74.101062
36,085,006400,3550,40.59662,-74.078171
36,085,006700,2758,40.633641,-74.10249
36,085,007000,8525,40.591074,-74.078171
36,085,007400,4693,40.594948,-74.065228
36,085,007500,3914,40.633679,-74.090625
36,085,007700,1535,40.637884,-74.089763
36,085,008100,4301,40.642302,-74.093708
36,085,008900,0,40.646981,-74.10241
36,085,009601,4024,40.596555,-74.089261
36,085,009602,3461,40.590543,-74.095107
36,085,009700,3925,40.640478,-74.112183
36,085,010500,5153,40.633998,-74.112501
36,085,011201,5758,40.580176,-74.090407
36,085,011202,6428,40.573491,-74.096028
36,085,011401,3067,40.586321,-74.100061
36,085,011402,3450,40.581047,-74.105311
36,085,012100,3065,40.626252,-74.109565
36,085,012200,3813,40.576257,-74.111253
36,085,012500,2939,40.629489,-74.119355
36,085,012804,4259,40.564508,-74.104256
36,085,012805,3158,40.556251,-74.11977
36,085,012806,5955,40.561625,-74.111783
36,085,013201,1558,40.564752,-74.12215
36,085,013203,5433,40.550139,-74.141671
36,085,013204,4843,40.558843,-74.131111
36,085,013301,1633,40.635598,-74.11891
36,085,013302,3587,40.634618,-74.123001
36,085,013400,3946,40.569926,-74.117775
36,085,013800,6535,40.570499,-74.130446
36,085,014100,2690,40.628877,-74.126876
36,085,014604,6422,40.550547,-74.159945
36,085,014605,3836,40.558529,-74.15015
36,085,014606,6372,40.561201,-74.143109
36,085,014607,4552,40.556992,-74.163697
36,085,014608,3510,40.558575,-74.156622
36,085,014700,3412,40.618047,-74.118956
36,085,015100,5141,40.620098,-74.127748
36,085,015400,0,40.546742,-74.129566
36,085,015601,6330,40.541916,-74.154301
36,085,015602,3320,40.536236,-74.162053
36,085,015603,4265,40.537913,-74.148071
36,085,016901,2970,40.612756,-74.107655
36,085,017005,4507,40.539812,-74.17864
36,085,017007,4968,40.56036,-74.185523
36,085,017008,7388,40.556433,-74.179532
36,085,017009,4299,40.542954,-74.190064
36,085,017010,8583,40.550852,-74.196697
36,085,017011,4549,40.54583,-74.170677
36,085,017012,4279,40.552916,-74.173051
36,085,017300,2523,40.606239,-74.118912
36,085,017600,4815,40.530244,-74.173635
36,085,017700,7001,40.601717,-74.10167
36,085,018100,2974,40.586306,-74.119074
36,085,018701,1807,40.610874,-74.127283
36,085,018702,7485,40.603777,-74.126244
36,085,018901,5333,40.612178,-74.139644
36,085,018902,5064,40.604492,-74.136843
36,085,019700,1867,40.61688,-74.135067
36,085,019800,6300,40.519705,-74.202179
36,085,020100,3572,40.624318,-74.133956
36,085,020700,6399,40.636895,-74.135031
36,085,020801,8977,40.547364,-74.21264
36,085,020803,6463,40.534057,-74.21046
36,085,020804,5323,40.536959,-74.2002
36,085,021300,5376,40.632507,-74.137853
36,085,022300,2880,40.635642,-74.153295
36,085,022600,8490,40.534839,-74.223084
36,085,022800,105,40.560251,-74.198272
36,085,023100,4683,40.629829,-74.156417
36,085,023900,3250,40.629203,-74.149344
36,085,024401,5823,40.508229,-74.241185
36,085,024402,4259,40.502467,-74.240138
36,085,024700,2702,40.627825,-74.142031
36,085,024800,4741,40.51305,-74.244354
36,085,025100,5714,40.61783,-74.146004
36,085,027301,3820,40.598034,-74.153332
36,085,027302,3667,40.598271,-74.137455
36,085,027702,6193,40.580832,-74.160541
36,085,027704,4108,40.585808,-74.151267
36,085,027705,5351,40.588015,-74.157127
36,085,027706,2950,40.590405,-74.161802
36,085,027900,2137,40.576087,-74.137285
36,085,029102,2953,40.592719,-74.187306
36,085,029103,7245,40.602405,-74.166627
36,085,029104,6735,40.613192,-74.163235
36,085,030301,4929,40.618932,-74.157146
36,085,030302,6369,40.623551,-74.161232
36,085,031901,3265,40.631384,-74.163015
36,085,031902,4848,40.637767,-74.166833
36,085,032300,1250,40.633574,-74.171217
36,085,990100,0,40.525551,-74.108582
36,087,010101,5813,41.242874,-74.008928
36,087,010102,4773,41.222442,-73.995519
36,087,010200,4473,41.234617,-73.98501
36,087,010501,5080,41.206018,-74.010776
36,087,010502,6871,41.191673,-74.02802
36,087,010503,2399,41.199871,-74.05274
36,087,010601,3786,41.204493,-73.996108
36,087,010602,6588,41.207137,-73.983827
36,087,010701,4079,41.198393,-73.976938
36,087,010702,4309,41.196787,-73.967083
36,087,010703,3522,41.1953,-73.961276
36,087,010801,4385,41.167335,-74.005648
36,087,010802,5316,41.15779,-73.970925
36,087,010803,5588,41.159159,-73.988435
36,087,010804,4082,41.143439,-73.984295
36,087,010901,4755,41.147266,-73.948561
36,087,010902,4117,41.1517,-73.933303
36,087,011000,2063,41.107809,-73.920297
36,087,011101,5873,41.124151,-73.937387
36,087,011102,5895,41.103199,-73.94277
36,087,011200,6325,41.101688,-73.978609
36,087,011301,7348,41.110677,-74.031667
36,087,011302,5486,41.09038,-74.023231
36,087,011303,5432,41.092747,-74.002057
36,087,011401,4134,41.138815,-74.008579
36,087,011403,5445,41.126232,-73.992933
36,087,011404,4003,41.116069,-74.023246
36,087,011405,3940,41.121702,-74.014328
36,087,011501,8006,41.157887,-74.069761
36,087,011502,7629,41.149809,-74.045986
36,087,011504,7333,41.129266,-74.03552
36,087,011505,3274,41.137992,-74.030712
36,087,011506,4258,41.142656,-74.029236
36,087,011601,3245,41.140825,-74.116902
36,087,011602,5946,41.12391,-74.098525
36,087,011603,5484,41.101927,-74.112168
36,087,011700,3013,41.161285,-74.190177
36,087,011800,951,41.124446,-74.169553
36,087,011901,3831,41.110266,-74.146537
36,087,011902,3140,41.119498,-74.144364
36,087,012000,3752,41.105743,-74.131727
36,087,012101,5521,41.123674,-74.077379
36,087,012102,7481,41.119951,-74.062289
36,087,012103,5318,41.117821,-74.072732
36,087,012105,5060,41.113643,-74.05962
36,087,012106,3891,41.103945,-74.060686
36,087,012202,5993,41.12398,-74.044525
36,087,012203,3313,41.126705,-74.062093
36,087,012204,3482,41.127207,-74.054208
36,087,012300,6127,41.117005,-74.046428
36,087,012401,4981,41.106743,-74.059122
36,087,012402,5258,41.106921,-74.045028
36,087,012501,5163,41.093145,-74.076419
36,087,012502,5145,41.080568,-74.048839
36,087,012600,6086,41.067229,-74.021986
36,087,012700,4275,41.057623,-74.018081
36,087,012800,6767,41.058989,-73.993021
36,087,013001,3008,41.049065,-73.968094
36,087,013002,5581,41.058539,-73.958046
36,087,013003,3347,41.055424,-73.933999
36,087,013100,6075,41.092958,-73.922181
36,087,013200,3510,41.083519,-73.923758
36,087,013300,2510,41.039694,-73.918633
36,087,013401,4257,41.027652,-73.953087
36,087,013402,3796,41.021536,-73.92845
36,089,490100,3381,44.942174,-74.885542
36,089,490200,3835,44.929578,-74.900646
36,089,490300,5667,44.933262,-74.857238
36,089,490400,3145,44.914119,-74.970554
36,089,490500,4001,44.80873,-75.16819
36,089,490600,4668,44.827924,-74.956048
36,089,490700,6177,44.798183,-74.813638
36,089,490800,3533,44.653876,-74.987398
36,089,490900,3475,44.681668,-74.980139
36,089,491000,4731,44.713895,-75.033988
36,089,491100,2141,44.663875,-75.000077
36,089,491200,2161,44.661691,-74.973038
36,089,491300,4102,44.714977,-75.33383
36,089,491400,4984,44.707115,-75.464848
36,089,491500,3761,44.694704,-75.487236
36,089,491600,2383,44.688285,-75.499755
36,089,491700,4397,44.636889,-75.474878
36,089,491800,4540,44.485681,-75.345777
36,089,491900,1457,44.59043,-75.16
36,089,492000,5299,44.578082,-75.159331
36,089,492100,4239,44.604194,-75.207881
36,089,492300,6178,44.573954,-74.926619
36,089,492400,2903,44.731342,-74.691276
36,089,492500,2693,44.203773,-74.97737
36,089,492600,6060,44.318817,-75.283274
36,089,492700,7085,44.342197,-75.461093
36,089,492800,2880,44.518815,-75.617121
36,089,492900,2068,44.389557,-75.67586
36,091,060101,6199,43.244281,-73.676582
36,091,060102,5011,43.279411,-73.641973
36,091,060200,3518,43.295246,-73.634136
36,091,060300,3972,43.220233,-73.838533
36,091,060400,2559,43.244436,-73.82919
36,091,060501,2048,43.312458,-73.859959
36,091,060502,2070,43.259554,-74.04835
36,091,060503,1995,43.098026,-74.051167
36,091,060601,2715,43.128083,-73.822958
36,091,060602,5060,43.122421,-73.891814
36,091,060701,7078,43.143728,-73.722318
36,091,060702,9095,43.132662,-73.751249
36,091,060800,5087,43.160889,-73.647084
36,091,060901,3893,43.067002,-73.645035
36,091,060902,1781,43.098008,-73.585848
36,091,061000,4085,43.080114,-73.783645
36,091,061100,5324,43.078608,-73.771271
36,091,061200,5130,43.082019,-73.791331
36,091,061301,3545,43.06778,-73.731232
36,091,061302,6588,43.063718,-73.824812
36,091,061303,1914,43.098957,-73.785376
36,091,061401,4999,43.037893,-73.914944
36,091,061403,5930,43.029737,-73.858731
36,091,061404,3100,43.055879,-73.857787
36,091,061500,3545,43.03323,-74.035284
36,091,061600,4133,42.938028,-73.970335
36,091,061701,4367,42.967129,-73.867302
36,091,061702,4271,42.922157,-73.894693
36,091,061800,5684,43.008235,-73.853033
36,091,061901,8977,42.967396,-73.806798
36,091,061903,5788,42.964201,-73.780455
36,091,062000,6618,42.954918,-73.690432
36,091,062100,1669,42.945042,-73.64824
36,091,062200,3059,42.905,-73.688214
36,091,062300,2137,42.902911,-73.692883
36,091,062403,6506,42.829534,-73.743391
36,091,062404,1710,42.85316,-73.700637
36,091,062405,6403,42.851261,-73.754662
36,091,062406,3684,42.875644,-73.758199
36,091,062501,5238,42.90707,-73.808431
36,091,062503,5701,42.848898,-73.795588
36,091,062505,3232,42.897427,-73.732681
36,091,062506,5373,42.815869,-73.780781
36,091,062507,3533,42.81416,-73.801663
36,091,062508,4554,42.876862,-73.7879
36,091,062509,3101,42.873123,-73.808509
36,091,062601,2480,42.907029,-73.844183
36,091,062602,6725,42.853611,-73.84623
36,091,062700,6433,42.804661,-73.69755
36,091,062800,1990,42.791178,-73.679055
36,093,020101,2294,42.823899,-73.91066
36,093,020102,2833,42.828452,-73.917989
36,093,020200,2596,42.825141,-73.925007
36,093,020300,1683,42.818867,-73.935827
36,093,020500,4559,42.81153,-73.909542
36,093,020600,2782,42.805192,-73.913125
36,093,020700,5513,42.798115,-73.918817
36,093,020800,4060,42.808945,-73.929318
36,093,020900,3710,42.80265,-73.935205
36,093,021001,1517,42.812063,-73.940046
36,093,021002,2341,42.806882,-73.941365
36,093,021200,2999,42.799334,-73.97006
36,093,021400,3405,42.799973,-73.950115
36,093,021500,3052,42.795797,-73.946716
36,093,021600,3734,42.793542,-73.93703
36,093,021700,4102,42.79163,-73.921039
36,093,021800,6779,42.777497,-73.905186
36,093,031900,7442,42.780742,-73.872814
36,093,032000,6447,42.820825,-73.898453
36,093,032101,5703,42.811155,-73.878385
36,093,032102,1811,42.786014,-73.850849
36,093,032200,4935,42.833709,-73.961213
36,093,032300,2794,42.828045,-73.969748
36,093,032402,3081,42.851515,-73.919861
36,093,032403,2110,42.834794,-73.984985
36,093,032404,6737,42.857512,-73.957341
36,093,032502,3535,42.88408,-73.914529
36,093,032503,4037,42.889498,-73.931604
36,093,032504,2251,42.904569,-74.013086
36,093,032601,2064,42.783517,-74.008666
36,093,032602,4005,42.831105,-74.022496
36,093,032700,3742,42.79283,-73.981615
36,093,032901,3933,42.772689,-73.926282
36,093,032902,4393,42.778915,-73.941839
36,093,033002,2303,42.766601,-73.983478
36,093,033003,3602,42.771472,-73.956848
36,093,033004,2852,42.78266,-73.975638
36,093,033101,2115,42.798748,-74.065873
36,093,033102,6122,42.774202,-74.168989
36,093,033200,3429,42.793984,-73.963238
36,093,033300,2200,42.785976,-73.959853
36,093,033400,3150,42.815926,-73.925686
36,093,033500,1975,42.816545,-73.945856
36,095,740100,5281,42.707247,-74.311893
36,095,740200,5359,42.682976,-74.470308
36,095,740300,1266,42.67246,-74.498748
36,095,740400,5557,42.746159,-74.533903
36,095,740500,3758,42.618551,-74.566649
36,095,740600,3229,42.518265,-74.51701
36,095,740700,5285,42.624614,-74.294205
36,095,740800,3014,42.447787,-74.384958
36,097,950100,4940,42.463945,-76.786978
36,097,950200,1707,42.41128,-76.921666
36,097,950300,3206,42.383225,-77.048985
36,097,950400,3864,42.350147,-76.895491
36,097,950500,4626,42.332504,-76.790723
36,099,950100,2452,42.97802,-76.865393
36,099,950200,2557,42.919492,-76.795712
36,099,950300,3587,42.905537,-76.777267
36,099,950400,2896,42.906192,-76.810602
36,099,950500,3917,42.911026,-76.860735
36,099,950600,3725,42.900924,-76.907902000000007
36,099,950700,3929,42.85986,-76.847417
36,099,950800,6173,42.731057,-76.845831
36,099,950900,3861,42.634426,-76.802049
36,099,951000,2154,42.593387,-76.703161
36,101,960100,1285,42.522782,-77.185686
36,101,960200,3345,42.495157,-77.321994
36,101,960300,2561,42.523426,-77.487485
36,101,960400,4102,42.550754,-77.595031
36,101,960500,2850,42.44414,-77.649907
36,101,960600,4152,42.352506,-77.674093
36,101,960700,2953,42.330667,-77.658688
36,101,960800,3048,42.319216,-77.662686
36,101,960900,2561,42.320208,-77.652417
36,101,961000,3731,42.3859,-77.46445
36,101,961100,4616,42.340703,-77.346392
36,101,961200,3665,42.340108,-77.310007
36,101,961300,4098,42.317168,-77.253072
36,101,961400,2343,42.403848000000004,-77.233375
36,101,961500,1896,42.399826,-77.131867
36,101,961600,1706,42.224488,-77.019183
36,101,961700,3406,42.230593,-77.170558
36,101,961800,3421,42.189923,-77.331926
36,101,961900,3391,42.259953,-77.593222
36,101,962000,4437,42.120436,-77.583597
36,101,962100,3192,42.060468,-77.330306
36,101,962200,2595,42.113897,-77.238088
36,101,962300,8037,42.153276,-77.119193
36,101,962400,3035,42.154885,-77.06875
36,101,962500,2427,42.153878,-77.056239
36,101,962600,2322,42.141129,-77.063842
36,101,962700,3399,42.138405,-77.046396
36,101,962800,3543,42.151188,-77.020777
36,101,962900,2727,42.119599,-77.038666
36,101,963000,4146,42.051187,-77.080108
36,103,110101,3660,40.908606,-73.458201
36,103,110102,5070,40.86322,-73.443906
36,103,110200,5021,40.882269,-73.433032
36,103,110300,4822,40.889072,-73.413729
36,103,110401,2690,40.89619,-73.395501
36,103,110402,3176,40.892869,-73.381497
36,103,110501,3141,40.891088,-73.360648
36,103,110502,2933,40.872164,-73.364591
36,103,110600,7401,40.902391,-73.342435
36,103,110801,2090,40.93345,-73.389645
36,103,110803,5973,40.907012,-73.315161
36,103,110901,2654,40.864295,-73.423722
36,103,110902,4209,40.852938,-73.420116
36,103,111001,2089,40.867371,-73.414111
36,103,111002,5171,40.854924,-73.406018
36,103,111100,8853,40.839068,-73.419407
36,103,111201,3791,40.845028,-73.404168
36,103,111202,4700,40.835213,-73.404267
36,103,111300,4693,40.8733,-73.391281
36,103,111401,1420,40.850703,-73.38991
36,103,111402,4885,40.840436,-73.385815
36,103,111503,4323,40.859097,-73.356957
36,103,111504,1391,40.85512,-73.343768
36,103,111505,6486,40.850233,-73.372857
36,103,111506,3545,40.840601,-73.35594
36,103,111601,3990,40.88805,-73.333992
36,103,111602,3252,40.888817,-73.321312
36,103,111701,5669,40.871426,-73.331299
36,103,111703,3246,40.87785,-73.307944
36,103,111704,3251,40.870616,-73.310411
36,103,111801,6241,40.84678,-73.324202
36,103,111802,2932,40.863444,-73.304637
36,103,111803,2712,40.854896,-73.303973
36,103,111804,2397,40.846223,-73.302916
36,103,111900,5592,40.82248,-73.434473
36,103,112001,4456,40.822131,-73.408437
36,103,112002,4966,40.822447,-73.388993
36,103,112102,3969,40.818641,-73.344232
36,103,112103,4496,40.83487,-73.302012
36,103,112104,2458,40.829793,-73.340905
36,103,112204,3711,40.807534,-73.399809
36,103,112206,8271,40.783118,-73.41976
36,103,112210,7039,40.791653,-73.324446
36,103,112211,4487,40.807007,-73.305128
36,103,112212,3466,40.80169,-73.36188
36,103,112213,5473,40.780804,-73.350942
36,103,112214,7003,40.78684,-73.388023
36,103,122300,4323,40.738818,-73.430637
36,103,122403,2513,40.756251,-73.377411
36,103,122404,3600,40.719852,-73.384984
36,103,122405,3566,40.764381,-73.360891
36,103,122406,5356,40.74925,-73.368521
36,103,122501,4571,40.746413,-73.357457
36,103,122502,4698,40.735592,-73.359713
36,103,122601,5852,40.755747,-73.334761
36,103,122602,4639,40.748248,-73.337429
36,103,122603,5667,40.740365,-73.329294
36,103,122704,2243,40.767364,-73.346492
36,103,122705,3069,40.764657,-73.340001
36,103,122706,3833,40.770147,-73.325886
36,103,122707,3112,40.773429,-73.316036
36,103,122801,5768,40.752992,-73.31248
36,103,122802,4228,40.739909,-73.315055
36,103,122901,5855,40.721915,-73.369259
36,103,122902,4447,40.714463,-73.36192
36,103,123001,5880,40.724514,-73.352825
36,103,123002,4740,40.719374,-73.342387
36,103,123101,3627,40.722679,-73.328084
36,103,123102,3987,40.722662,-73.318092
36,103,123201,2161,40.713513,-73.425553
36,103,123202,8326,40.704121,-73.406682
36,103,123301,7415,40.698887,-73.421089
36,103,123302,1962,40.693643,-73.407749
36,103,123401,4286,40.703329,-73.390837
36,103,123402,7366,40.707781,-73.379588
36,103,123500,5905,40.680474,-73.418041
36,103,123600,3777,40.6632,-73.415126
36,103,123701,7044,40.685693,-73.399816
36,103,123702,8167,40.674778,-73.395704
36,103,123801,4158,40.663255,-73.394705
36,103,123802,3624,40.666508,-73.379356
36,103,123900,5083,40.690605,-73.384664
36,103,124001,4536,40.696165,-73.371828
36,103,124002,3308,40.696627,-73.362782
36,103,124101,4512,40.67872,-73.379402
36,103,124102,3563,40.67611,-73.370801
36,103,124200,6251,40.679394,-73.361708
36,103,124300,6722,40.704175,-73.348676
36,103,124401,3889,40.68609,-73.343814
36,103,124402,3808,40.672583,-73.349969
36,103,124500,4991,40.704998,-73.328316
36,103,124601,2835,40.688103,-73.335738
36,103,124602,4340,40.691272,-73.322491
36,103,134702,6298,40.880661,-73.261923
36,103,134703,4035,40.901672,-73.283829
36,103,134704,2661,40.896216,-73.253343
36,103,134902,5105,40.874696,-73.21294
36,103,134903,1323,40.848124,-73.217085
36,103,134904,6711,40.858518,-73.189575
36,103,134906,5552,40.878169,-73.227925
36,103,134907,4137,40.890803,-73.229075
36,103,135002,5376,40.869394,-73.165866
36,103,135003,4587,40.873955,-73.148061
36,103,135004,3221,40.898207,-73.178895
36,103,135005,3375,40.885675,-73.14396
36,103,135101,3954,40.856849,-73.285734
36,103,135102,4562,40.857135,-73.270878
36,103,135103,4864,40.856397,-73.255605
36,103,135104,5249,40.861579,-73.237733
36,103,135201,2096,40.841713,-73.268693
36,103,135204,4462,40.83752,-73.249609
36,103,135205,5027,40.82449,-73.283288
36,103,135208,3084,40.831249,-73.270597
36,103,135209,3227,40.822665,-73.243219
36,103,135301,3713,40.832122,-73.20412
36,103,135303,4061,40.84069,-73.189948
36,103,135304,3401,40.834059,-73.177969
36,103,135401,6418,40.84152,-73.161209
36,103,135402,6969,40.850519,-73.1416
36,103,135403,4333,40.839903,-73.132879
36,103,145602,6444,40.793391,-73.255508
36,103,145603,6843,40.781697,-73.268665
36,103,145604,4926,40.784499,-73.254161
36,103,145605,3690,40.796179,-73.244013
36,103,145701,5726,40.813328,-73.208326
36,103,145702,6272,40.794074,-73.232259
36,103,145703,5916,40.795184,-73.216227
36,103,145704,7508,40.79829,-73.194116
36,103,145803,4815,40.822131,-73.171526
36,103,145804,3335,40.805864,-73.170502
36,103,145805,5803,40.823489,-73.136425
36,103,145807,4424,40.815844,-73.135813
36,103,145808,3222,40.807332,-73.13874
36,103,145901,3228,40.754884,-73.285335
36,103,145902,8465,40.763799,-73.271674
36,103,145903,5642,40.739466,-73.271277
36,103,146001,5268,40.769297,-73.25349
36,103,146002,5490,40.755508,-73.253751
36,103,146003,7526,40.742922,-73.249635
36,103,146102,2710,40.757566,-73.239759
36,103,146103,4122,40.747047,-73.229391
36,103,146105,6901,40.771795,-73.231124
36,103,146106,4845,40.767077,-73.238501
36,103,146201,4948,40.777175,-73.221628
36,103,146202,4879,40.776755,-73.211493
36,103,146203,5700,40.783227,-73.202843
36,103,146204,6391,40.763993,-73.217923
36,103,146205,2216,40.747725,-73.215391
36,103,146206,2395,40.752501,-73.205025
36,103,146300,1918,40.775351,-73.194813
36,103,146402,4001,40.762438,-73.174774
36,103,146403,4957,40.783486,-73.186046
36,103,146404,3572,40.782504,-73.179364
36,103,146500,5389,40.749782,-73.187023
36,103,146604,4612,40.797591,-73.135441
36,103,146605,1021,40.803156,-73.11881
36,103,146606,7634,40.769645,-73.120234
36,103,146607,2546,40.767619,-73.092479
36,103,146608,2595,40.772327,-73.075393
36,103,146611,3225,40.801907,-73.047365
36,103,146612,5087,40.796884,-73.081293
36,103,146613,3722,40.792809,-73.072633
36,103,146614,5803,40.798014,-73.060403
36,103,146615,5048,40.780203,-73.054549
36,103,146703,4122,40.74665,-73.296028
36,103,146704,2017,40.736862,-73.300149
36,103,146705,3468,40.726357,-73.306258
36,103,146706,2694,40.729067,-73.291076
36,103,146800,6007,40.714978,-73.300749
36,103,146901,5450,40.702842,-73.298931
36,103,146902,4293,40.690896,-73.299707
36,103,147001,4406,40.707034,-73.284055
36,103,147003,4648,40.714166,-73.274925
36,103,147004,317,40.639178,-73.188879
36,103,147100,3103,40.719955,-73.264604
36,103,147200,6088,40.722116,-73.25452
36,103,147300,7081,40.727553,-73.240077
36,103,147401,6283,40.735477,-73.214494
36,103,147402,3673,40.722304,-73.214592
36,103,147501,7857,40.735362,-73.187317
36,103,147502,6618,40.725795,-73.177857
36,103,147503,1489,40.726576,-73.159925
36,103,147601,2607,40.737064,-73.147312
36,103,147602,5367,40.741742,-73.12532
36,103,147701,3556,40.748455,-73.098149
36,103,147702,5011,40.734121,-73.102909
36,103,147802,3905,40.730703,-73.082447
36,103,147803,3234,40.753784,-73.088492
36,103,147804,6158,40.754646,-73.073392
36,103,147901,4515,40.756284,-73.049346
36,103,147902,4381,40.736877,-73.055865
36,103,158001,4770,40.95134,-73.108709
36,103,158002,6315,40.929781,-73.132658
36,103,158006,6961,40.88826,-73.124083
36,103,158007,9216,40.912118,-73.124212
36,103,158009,2742,40.895461,-73.104738
36,103,158010,3719,40.922826,-73.100786
36,103,158011,4972,40.908427,-73.0858
36,103,158102,4931,40.889065,-73.044747
36,103,158103,4397,40.867023,-73.096241
36,103,158104,5568,40.873325,-73.081563
36,103,158107,4166,40.87064,-73.114652
36,103,158108,2940,40.888079,-73.087379
36,103,158110,3697,40.872557,-73.065915
36,103,158111,3285,40.871983,-73.055459
36,103,158112,4242,40.873778,-73.043568
36,103,158114,3643,40.898803,-73.062475
36,103,158115,6384,40.889578,-73.065904
36,103,158116,1969,40.8736,-73.025055
36,103,158202,7838,40.92394,-73.062896
36,103,158203,1609,40.939801,-73.09011
36,103,158205,1953,40.940381,-73.029623
36,103,158206,3772,40.941126,-73.067596
36,103,158207,4770,40.948599,-73.052674
36,103,158304,6941,40.953308,-73.005588
36,103,158306,5982,40.921495,-73.007533
36,103,158308,8206,40.909396,-73.044954
36,103,158309,4431,40.885368,-72.983802
36,103,158310,4473,40.891248,-72.963654
36,103,158315,4629,40.899924,-72.995971
36,103,158317,5815,40.957844,-72.975542
36,103,158318,4515,40.953446,-72.958686
36,103,158319,3739,40.898056,-73.030759
36,103,158320,6247,40.905181,-73.015048
36,103,158321,9754,40.881611,-73.011444
36,103,158322,2200,40.932426,-73.000946
36,103,158323,7381,40.932637,-72.98028
36,103,158401,1308,40.931106,-72.954402
36,103,158402,4481,40.952724,-72.885731
36,103,158403,2170,40.893911,-72.931527
36,103,158405,5005,40.930236,-72.872765
36,103,158407,5963,40.956503,-72.936278
36,103,158408,4025,40.954852,-72.918809
36,103,158409,3875,40.9056,-72.894529
36,103,158410,3504,40.923671,-72.898189
36,103,158502,3706,40.83295,-73.105561
36,103,158505,4386,40.852669,-73.116121
36,103,158506,2614,40.842004,-73.118476
36,103,158507,3804,40.856492,-73.057337
